Session Id,Event Count,Unique Items Viewed,Session Revenue,Is Free Shipping,User Country,Device Category,Region,Market Tier,Tannico Strategic Role,Purchase Flag,Actual Purchase Revenue,Churn Due To Shipping,Cohort
44781501,23,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
44818204,25,13,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
44830169,12,12,0.0,False,Austria,Desktop,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
45147481,23,12,0.0,False,Spain,Mobile,Southern Europe,Tier 2: Strong EU,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
45215409,113,56,96.0,True,Spain,Mobile,Southern Europe,Tier 2: Strong EU,Volume Co-Driver,1,96.0,0,Purchased (Converted)
45392418,64,64,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
45467708,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
45664605,11,11,0.0,False,Japan,Desktop,Asia-Pacific,Tier 5: International Key,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
45830659,11,11,0.0,False,Switzerland,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
46155227,60,21,312.0,True,Italy,Mobile,Southern Europe,Tier 1: Core Market,Seasonal Boost,1,312.0,0,Purchased (Converted)
46441491,24,22,0.0,False,Belgium,Desktop,Western Europe,Tier 2: Strong EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
46520238,30,30,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
46591696,1,1,0.0,False,United States,Mobile,North America,Tier 5: International Key,Basket Builder,0,0.0,0,Other/Low Intent Churn
46647746,24,13,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
46668224,173,120,195.0,True,Austria,Mobile,Western Europe,Tier 2: Strong EU,Volume Co-Driver,1,195.0,0,Purchased (Converted)
46861323,24,24,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
46997204,23,23,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
47272911,13,13,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
47705438,34,34,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
48301213,23,23,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
48561268,13,13,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
48733380,25,14,0.0,False,United Kingdom,Desktop,Northern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
48800996,11,11,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
49479961,12,12,0.0,False,Ireland,Desktop,Northern Europe,Tier 3: Emerging EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
49571183,11,11,0.0,False,Australia,Mobile,Asia-Pacific,Tier 4-6: Other,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
49614366,24,13,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
49692964,12,12,0.0,False,France,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
49758178,24,13,0.0,False,Switzerland,Tablet,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
49786669,25,25,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
51631137,11,11,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
51786446,26,23,0.0,False,Spain,Mobile,Southern Europe,Tier 2: Strong EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
51852618,83,40,903.0,True,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,1,903.0,0,Purchased (Converted)
52814762,23,12,0.0,False,Hong Kong,Desktop,Asia-Pacific,Tier 5: International Key,Volume Foundation,0,0.0,0,Other/Low Intent Churn
53133401,16,16,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
53380912,14,14,44.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
53412228,26,13,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
53723085,23,20,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
53913442,12,12,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
54099839,13,13,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
54133506,23,12,0.0,False,Denmark,Mobile,Northern Europe,Tier 3: Emerging EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
54583462,24,13,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
54622728,18,18,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
54994978,22,22,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
55030731,5,5,0.0,False,Austria,Desktop,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
55083039,13,13,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
55355757,26,13,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
55698946,11,11,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
55729652,11,11,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
55870213,173,91,1694.0,True,Greece,Desktop,Southern Europe,Tier 3: Emerging EU,Volume Co-Driver,1,1694.0,0,Purchased (Converted)
56102663,13,13,0.0,False,France,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
56221119,11,11,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
56346467,18,17,0.0,False,United States,Tablet,North America,Tier 5: International Key,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
56556815,23,23,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
56646779,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
56742507,57,32,0.0,False,Norway,Desktop,Northern Europe,Tier 4-6: Other,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
56885367,25,25,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
56987643,12,12,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
57042296,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
57756689,17,17,0.0,False,Sweden,Mobile,Northern Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
58001329,75,73,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
58134785,35,20,0.0,False,Switzerland,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
58177779,63,38,0.0,False,Romania,Tablet,Eastern Europe,Tier 4-6: Other,Volume Foundation,0,0.0,0,Other/Low Intent Churn
58643607,25,13,18.0,False,Netherlands,Desktop,Western Europe,Tier 2: Strong EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
58882456,47,25,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
58940773,13,13,0.0,False,United Kingdom,Mobile,Northern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
59017987,12,12,0.0,False,Spain,Desktop,Southern Europe,Tier 2: Strong EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
59245809,13,13,0.0,False,United Kingdom,Desktop,Northern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
60092497,135,67,124.0,True,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,1,124.0,0,Purchased (Converted)
60752324,12,12,0.0,False,Belgium,Mobile,Western Europe,Tier 2: Strong EU,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
60902246,23,23,0.0,False,Spain,Desktop,Southern Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
60961296,53,52,0.0,False,Sweden,Mobile,Northern Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
60965422,12,12,0.0,False,Japan,Desktop,Asia-Pacific,Tier 5: International Key,Volume Foundation,0,0.0,0,Other/Low Intent Churn
61416145,11,11,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
61463168,1,1,23.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,1,23.0,0,Purchased (Converted)
62240042,21,20,0.0,False,United States,Mobile,North America,Tier 5: International Key,Volume Foundation,0,0.0,0,Other/Low Intent Churn
62281261,13,13,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
62753276,12,12,0.0,False,Austria,Desktop,Western Europe,Tier 2: Strong EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
63200546,24,23,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
63314689,12,12,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
63523185,24,24,0.0,False,Netherlands,Desktop,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
63736106,105,95,0.0,False,Netherlands,Mobile,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
63741754,11,11,0.0,False,Spain,Desktop,Southern Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
63842269,30,15,80.0,True,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,1,80.0,0,Purchased (Converted)
63884697,11,11,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
64072225,1,1,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Basket Builder,0,0.0,0,Other/Low Intent Churn
64200490,12,12,0.0,False,United Kingdom,Mobile,Northern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
64432062,26,13,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
65033527,13,13,0.0,False,United Kingdom,Desktop,Northern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
65223751,11,11,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
65574743,55,40,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
65954913,16,16,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
65993999,23,23,0.0,False,Portugal,Mobile,Southern Europe,Tier 3: Emerging EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
66051419,24,24,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
66103645,11,11,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
66538927,25,25,0.0,False,Russia,Desktop,Eastern Europe,Tier 4-6: Other,Volume Foundation,0,0.0,0,Other/Low Intent Churn
66562312,26,15,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
67136187,34,34,0.0,False,Belgium,Tablet,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
67196787,3,3,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
68024636,12,12,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
68070697,11,11,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
68086138,10,10,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
68683793,11,11,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
68731352,26,13,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
68934812,25,14,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
69700089,12,12,0.0,False,United Kingdom,Desktop,Northern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
70057532,26,14,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
70141990,13,13,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
70389147,12,12,0.0,False,Switzerland,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
70947242,12,12,0.0,False,France,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
71291146,36,36,0.0,False,Spain,Desktop,Southern Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
72686444,11,11,0.0,False,Japan,Desktop,Asia-Pacific,Tier 5: International Key,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
72696444,12,12,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
72696995,11,11,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
73201295,24,24,0.0,False,Romania,Desktop,Eastern Europe,Tier 4-6: Other,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
73231542,12,12,0.0,False,United Kingdom,Mobile,Northern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
73326695,1,1,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Basket Builder,0,0.0,0,Other/Low Intent Churn
73347148,12,12,0.0,False,Germany,Tablet,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
73380768,25,21,0.0,False,Poland,Desktop,Eastern Europe,Tier 3: Emerging EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
73541215,24,23,0.0,False,Luxembourg,Mobile,Western Europe,Tier 4-6: Other,Volume Foundation,0,0.0,0,Other/Low Intent Churn
73555343,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
73623449,11,11,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
73885472,38,18,273.0,True,Switzerland,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,1,273.0,0,Purchased (Converted)
73887329,36,25,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
73925850,7,7,0.0,False,United Kingdom,Mobile,Northern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
74914561,22,22,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
75085918,11,11,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
75096330,31,16,300.0,True,Italy,Tablet,Southern Europe,Tier 1: Core Market,Volume Foundation,1,300.0,0,Purchased (Converted)
75200490,12,12,0.0,False,United Kingdom,Desktop,Northern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
75403893,36,31,0.0,False,Sweden,Mobile,Northern Europe,Tier 2: Strong EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
76393289,11,11,0.0,False,Spain,Mobile,Southern Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
76407387,37,36,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
76491580,58,46,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
76905560,14,14,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
76905750,41,33,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
76911344,413,235,14392.0,True,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,1,14392.0,0,Purchased (Converted)
76949577,11,11,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
77793535,23,23,0.0,False,United Kingdom,Desktop,Northern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
77860812,1,1,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Basket Builder,0,0.0,0,Other/Low Intent Churn
77885685,24,12,0.0,False,Netherlands,Mobile,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
77886742,23,12,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
78164287,18,18,32.0,False,United Kingdom,Desktop,Northern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
78872844,11,11,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
78981130,24,13,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
79593884,11,11,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
79730073,125,68,0.0,False,France,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
79997640,18,18,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
80284205,11,11,0.0,False,Switzerland,Mobile,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
80288241,12,12,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
80640687,15,15,0.0,False,Austria,Mobile,Western Europe,Tier 2: Strong EU,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
80711770,13,13,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
80745640,17,17,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
81291746,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
81644637,6,6,0.0,False,Austria,Desktop,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
81874612,13,13,0.0,False,Denmark,Desktop,Northern Europe,Tier 3: Emerging EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
81947910,3,3,0.0,False,United Kingdom,Desktop,Northern Europe,Tier 1: Core Market,Basket Builder,0,0.0,0,Other/Low Intent Churn
82002796,25,13,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
82133788,24,13,0.0,False,United Kingdom,Desktop,Northern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
82242598,52,33,0.0,False,Austria,Desktop,Western Europe,Tier 2: Strong EU,Volume Foundation,1,0.0,0,Purchased (Converted)
82321567,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
82855145,12,12,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
82877705,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
82910348,2,1,30.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
82918684,12,12,0.0,False,Switzerland,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
83551024,4,3,30.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Basket Builder,1,30.0,0,Purchased (Converted)
84098602,12,12,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
84403609,12,12,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
